row_id,monthly_charges,total_charges,contract,internet_service,paperless_billing_flag,autopay_flag,num_services,senior_citizen_flag,partner_flag,dependents_flag,payment_method,gender,contract_term_months,long_contract_flag,long_contract_and_autopay_flag,electronic_check_flag,mailed_check_flag,bank_auto_flag,card_auto_flag,paperless_or_autopay_flag,paperless_and_autopay_flag,num_streaming,num_security,addon_heavy_flag,service_penetration,charge_gap_vs_avg,monthly_to_total_ratio,mc_z_by_service,mc_pct_by_service,high_price_by_service_flag,fiber_and_high_price_flag,household_type,S_at_h,ChurnRisk_at_h,RiskSegment
120,69.0,994.8,Month-to-month,Fiber optic,0,1,1,0,0,0,Bank transfer (automatic),Female,1,0,0,0,0,0,0,1,0,0,0,0,0.125,2.680000000000007,1.0404101326743003,-1.7768348709301756,0.003875968992248062,0,0,single,0.9440888822905642,0.0559111177094358,Low
5307,75.8,1615.1,Month-to-month,Fiber optic,1,1,2,0,1,1,Bank transfer (automatic),Female,1,0,0,0,0,0,0,1,1,0,0,0,0.25,2.3863636363636402,1.03250572718549,-1.2398389712408433,0.15843023255813954,0,0,family,0.9896675105834365,0.010332489416563506,Low
7013,105.4,6794.75,Two year,Fiber optic,1,1,6,0,1,0,Bank transfer (automatic),Female,24,1,1,0,0,0,0,1,1,2,2,1,0.75,-0.7679687499999943,0.9927664741066946,1.0976725921127226,0.8470607235142119,1,1,couple_no_kids,0.9993718686386105,0.0006281313613895056,Low
1860,81.0,1917.1,Month-to-month,Fiber optic,1,0,3,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,0,1,0,0.375,-2.3521739130434725,0.9717802931394549,-0.8291950479490005,0.2656653746770026,0,0,single,0.9574840346728606,0.042515965327139416,Low
2889,24.3,1643.25,Two year,No,0,1,2,0,1,1,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,0,0,0,0,1.0,1.4770833333333329,1.0647193062062013,1.491357661149394,0.8171052631578948,1,0,family,0.9997302323204398,0.00026976767956021774,Low
2581,58.95,955.15,Month-to-month,DSL,0,0,4,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,0,0,0,3,1,0.5,-4.7266666666666595,0.9257708213224243,0.05299236175774497,0.5360099337748344,0,0,single,0.9537743707763352,0.0462256292236648,Low
4002,116.1,7839.85,Two year,Fiber optic,1,1,8,1,0,0,Credit card (automatic),Male,24,1,1,0,0,0,0,1,1,2,4,1,1.0,-0.9126865671641866,0.992200105860893,1.9426514342709362,0.9904715762273901,1,1,single,0.9996818636454421,0.00031813635455790745,Low
3872,20.45,20.45,Month-to-month,No,1,0,1,0,0,0,Mailed check,Male,1,0,0,0,1,0,0,1,0,0,0,0,0.5,0.0,0.9999999999511002,-0.2897313140745842,0.6421052631578947,0,0,single,0.28238393745011586,0.7176160625498842,High
1726,55.3,324.25,Month-to-month,DSL,1,0,3,0,1,1,Mailed check,Male,1,0,0,0,1,0,0,1,0,0,2,0,0.375,1.2583333333333329,1.0232845026796,-0.17139977428916742,0.47061258278145696,0,0,family,0.9325433677826654,0.06745663221733456,Low
917,84.8,906.85,Month-to-month,Fiber optic,1,1,3,1,0,0,Credit card (automatic),Female,1,0,0,0,0,0,0,1,1,1,0,0,0.375,2.3590909090909093,1.028615537286966,-0.5291091040049619,0.32848837209302323,0,0,single,0.8399443030285355,0.1600556969714645,Medium
140,80.35,2596.15,Month-to-month,Fiber optic,1,1,3,0,0,0,Bank transfer (automatic),Male,1,0,0,0,0,0,0,1,1,0,1,0,0.375,-0.7796875000000085,0.9903896153798152,-0.8805255383604813,0.2414405684754522,0,0,single,0.9852448784854463,0.014755121514553715,Low
4499,19.85,470.0,Two year,No,0,1,1,0,0,0,Credit card (automatic),Male,24,1,1,0,0,0,0,1,0,0,0,0,0.5,2.442592592592593,1.1403191488706625,-0.5673036219016966,0.3299342105263158,0,0,single,0.9991083056581859,0.000891694341814131,Low
2816,19.25,679.8,One year,No,1,1,1,0,0,0,Bank transfer (automatic),Female,12,1,1,0,0,0,0,1,1,0,0,0,0.5,0.36666666666666714,1.0194174756741703,-0.8448759297288106,0.06019736842105263,0,0,single,0.9981055376156889,0.0018944623843111241,Low
880,83.2,1060.6,Month-to-month,Fiber optic,1,0,3,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,1,1,0,0.375,1.6153846153846274,1.019800113131004,-0.6554610804024515,0.28811369509043927,0,0,single,0.8539345831600798,0.14606541683992025,Medium
702,79.85,1471.75,Month-to-month,Fiber optic,1,0,3,1,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,0,1,0,0.375,2.3894736842105146,1.030847630358698,-0.9200105309846969,0.21963824289405684,0,0,single,0.9395177022057919,0.060482297794208106,Low
2066,89.85,4925.35,Month-to-month,Fiber optic,1,0,4,1,1,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,1,1,1,0.5,3.4403508771929694,1.0398144294193772,-0.1303106785003843,0.44686692506459946,0,0,couple_no_kids,0.9922227968205747,0.007777203179425318,Low
3570,104.3,4451.85,One year,Fiber optic,1,1,6,0,1,1,Credit card (automatic),Male,12,1,1,0,0,0,0,1,1,2,2,1,0.75,0.7686046511627751,1.007423879950286,1.0108056083394477,0.8079780361757106,1,1,family,0.9989712504927784,0.001028749507221649,Low
3922,44.4,265.8,Month-to-month,DSL,1,0,3,1,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,1,2,0,0.375,6.4285714285714235,1.16930022570284,-0.8415023175525486,0.17611754966887416,0,0,single,0.6376327138599126,0.3623672861400874,High
4079,109.65,7880.25,Two year,Fiber optic,1,0,7,0,1,0,Electronic check,Male,24,1,0,1,0,0,0,1,0,2,3,1,0.875,0.20208333333333428,1.0018463881130506,1.4332950294185556,0.9224806201550387,1,1,couple_no_kids,0.9993507620069183,0.0006492379930816972,Low
1362,40.65,933.3,Month-to-month,DSL,1,1,2,1,1,0,Credit card (automatic),Female,1,0,0,0,0,0,0,1,1,1,1,0,0.25,1.7625000000000028,1.045323047224807,-1.0720421833541705,0.14341887417218543,0,0,couple_no_kids,0.9713316070885614,0.028668392911438634,Low
6381,39.9,2020.9,Month-to-month,DSL,1,0,2,0,1,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,1,1,0,0.25,1.0365384615384556,1.0266712850445905,-1.118150156514495,0.12810430463576158,0,0,couple_no_kids,0.9873932452747196,0.012606754725280389,Low
5191,20.7,762.45,Two year,No,0,1,1,0,0,0,Credit card (automatic),Female,24,1,1,0,0,0,0,1,0,0,0,0,0.5,1.1499999999999986,1.058823529357605,-0.17407618581328696,0.7177631578947369,0,0,single,0.9993588684451532,0.0006411315548467966,Low
2258,91.25,4738.3,One year,Fiber optic,0,0,4,0,0,0,Electronic check,Male,12,1,0,1,0,0,0,0,0,1,2,1,0.5,0.12884615384615472,1.0014140092328316,-0.019752699152580083,0.4935400516795866,0,0,single,0.9972639572308094,0.002736042769190594,Low
1730,79.85,152.45,Month-to-month,Fiber optic,1,0,3,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,0,2,0,0.375,3.625,1.0475565759127903,-0.9200105309846969,0.21963824289405684,0,0,single,0.13454717696005206,0.865452823039948,High
581,111.3,7482.1,One year,Fiber optic,1,0,7,0,1,0,Electronic check,Male,12,1,0,1,0,0,0,1,0,2,3,1,0.875,-0.37313432835821914,0.9966586920695023,1.5635955050784665,0.9518733850129198,1,1,couple_no_kids,0.997631788080979,0.002368211919021035,Low
4996,19.4,1061.6,One year,No,0,0,1,0,1,1,Mailed check,Male,12,1,0,0,1,0,0,0,0,0,0,0,0.5,0.7754385964912274,1.0416352674647953,-0.775482852772033,0.10855263157894737,0,0,family,0.9990528639921903,0.0009471360078097124,Low
713,85.7,169.8,Month-to-month,Fiber optic,1,0,3,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,1,0,0,0.375,0.7999999999999972,1.0094228504003602,-0.45803611728137333,0.3632105943152455,0,0,single,0.0439749812646455,0.9560250187353545,High
2640,80.9,4557.5,One year,Fiber optic,1,0,2,0,1,0,Electronic check,Male,12,1,0,1,0,0,0,1,0,1,0,0,0.25,-0.4839285714285637,0.994053757530298,-0.8370920464738432,0.2634043927648579,0,0,couple_no_kids,0.9963022371217074,0.0036977628782925986,Low
1130,96.55,3580.3,Month-to-month,Fiber optic,1,0,4,1,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,2,0,1,0.5,-0.21486486486487877,0.9977795156727317,0.39878822266410535,0.627906976744186,0,0,single,0.9745323228401481,0.025467677159851876,Low
6369,109.5,7854.9,Two year,Fiber optic,1,1,7,0,1,1,Credit card (automatic),Female,24,1,1,0,0,0,0,1,1,2,4,1,0.875,0.40416666666666856,1.0037046938761451,1.4214495316312905,0.9186046511627907,1,1,family,0.9998118332336036,0.00018816676639643592,Low
3868,25.65,1887.0,Two year,No,0,1,2,0,1,0,Bank transfer (automatic),Female,24,1,1,0,0,0,0,1,0,0,0,0,1.0,-0.5583333333333336,0.9786963433648828,2.115895353760398,0.9644736842105263,1,0,couple_no_kids,0.999731571625792,0.00026842837420804067,Low
2129,62.8,2278.75,Two year,DSL,1,1,5,0,1,0,Credit card (automatic),Male,24,1,1,0,0,0,0,1,1,0,3,1,0.625,1.2121621621621586,1.0196818430991867,0.28967995731407653,0.6258278145695364,0,0,couple_no_kids,0.9995573602582376,0.0004426397417623962,Low
4683,94.05,518.75,Month-to-month,Fiber optic,1,0,5,0,1,1,Mailed check,Female,1,0,0,0,1,0,0,1,0,1,2,1,0.625,7.591666666666669,1.0878072289030807,0.20136325954302722,0.5355297157622739,0,0,family,0.9267021700234284,0.07329782997657164,Low
1405,90.7,1597.25,Month-to-month,Fiber optic,1,1,4,0,0,0,Credit card (automatic),Male,1,0,0,0,0,0,0,1,1,1,1,1,0.5,1.9638888888888886,1.0221317890008461,-0.06318619103921705,0.4785206718346253,0,0,single,0.9558356381537925,0.044164361846207534,Low
115,55.95,734.35,Month-to-month,DSL,0,0,2,0,1,0,Electronic check,Female,1,0,0,1,0,0,0,0,0,1,0,0,0.25,-0.5384615384615401,0.9904677605870824,-0.1314395308835526,0.4958609271523179,0,0,couple_no_kids,0.9339419577127545,0.06605804228724554,Low
2559,81.7,1820.9,Month-to-month,Fiber optic,0,0,3,1,0,0,Electronic check,Female,1,0,0,1,0,0,0,0,0,0,2,0,0.375,-1.068181818181813,0.9870942940184986,-0.7739160582750984,0.2772932816537468,0,0,single,0.972603212656148,0.02739678734385198,Low
3010,19.85,1128.1,Two year,No,0,1,1,0,0,0,Bank transfer (automatic),Female,24,1,1,0,0,0,0,1,0,0,0,0,0.5,1.0483333333333356,1.0557574682533948,-0.5673036219016966,0.3299342105263158,0,0,single,0.9994837950225641,0.0005162049774358746,Low
843,106.55,5763.3,One year,Fiber optic,0,1,6,0,1,0,Bank transfer (automatic),Female,12,1,1,0,0,0,0,1,0,2,2,1,0.75,-0.17777777777777715,0.9983342876383478,1.188488075148418,0.8762919896640827,1,1,couple_no_kids,0.9971624008235329,0.002837599176467087,Low
5177,70.35,70.35,Month-to-month,Fiber optic,1,0,1,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,0,0,0,0.125,0.0,0.9999999999857853,-1.670225390844794,0.05119509043927649,0,0,single,3.344285265303633e-05,0.999966557147347,High
4260,19.7,452.55,Two year,No,0,0,1,0,1,1,Mailed check,Female,24,1,0,0,1,0,0,0,0,0,0,0,0.5,0.84375,1.0447464368024,-0.6366966988584759,0.2509868421052632,0,0,family,0.9992210559113496,0.000778944088650424,Low
1636,72.2,305.55,Month-to-month,Fiber optic,1,1,2,0,0,0,Bank transfer (automatic),Male,1,0,0,0,0,0,0,1,1,0,0,0,0.25,-4.1875,0.9451808214571077,-1.5241309181351954,0.0755813953488372,0,0,single,0.5562559267152642,0.44374407328473575,High
5957,24.25,1724.15,Two year,No,0,1,2,0,1,0,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,0,0,0,0,1.0,-0.3807142857142871,0.9845431081582704,1.4682266354971343,0.812828947368421,1,0,couple_no_kids,0.9996524584203804,0.0003475415796195813,Low
5246,19.1,1372.45,Two year,No,0,1,1,0,1,0,Credit card (automatic),Female,24,1,1,0,0,0,0,1,0,0,0,0,0.5,-0.23028169014084554,0.9880869976537183,-0.9142690066855883,0.03190789473684211,0,0,couple_no_kids,0.9997090619156723,0.0002909380843276743,Low
6846,72.9,5139.65,One year,DSL,1,1,6,1,1,1,Bank transfer (automatic),Male,12,1,1,0,0,0,0,1,1,1,3,1,0.75,0.5105633802816953,1.007053009432257,0.9106006625397789,0.7903559602649006,1,0,family,0.9995001517017005,0.0004998482982995212,Low
4918,19.9,942.95,One year,No,0,1,1,0,1,0,Bank transfer (automatic),Male,12,1,1,0,0,0,0,1,0,0,0,0,0.5,-0.16276595744681188,0.9918871625784836,-0.5441725962494385,0.35888157894736844,0,0,couple_no_kids,0.9984091240723341,0.0015908759276659357,Low
2506,85.15,4461.85,Two year,DSL,1,0,7,0,0,0,Mailed check,Male,24,1,0,0,1,0,0,1,0,2,3,1,0.875,-0.6548076923076991,0.992368636316415,1.6636975574917439,0.9447433774834437,1,0,single,0.9994337032306403,0.0005662967693597087,Low
1032,90.2,1776.55,Month-to-month,Fiber optic,1,0,3,0,1,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,2,0,0,0.375,1.3725000000000023,1.0154512960399038,-0.10267118366343268,0.4609173126614987,0,0,couple_no_kids,0.9496518243012098,0.05034817569879024,Low
5612,19.85,144.15,Two year,No,0,0,1,0,1,1,Mailed check,Female,24,1,0,0,1,0,0,0,0,0,0,0,0.5,-0.7428571428571438,0.9639264654405307,-0.5673036219016966,0.3299342105263158,0,0,family,0.9983698691246492,0.0016301308753507993,Low
848,106.75,4056.75,Month-to-month,Fiber optic,1,1,6,1,0,0,Bank transfer (automatic),Female,1,0,0,0,0,0,0,1,1,2,2,1,0.75,-2.8918918918918877,0.973624206560418,1.2042820721981045,0.8801679586563308,1,1,single,0.9874803812713647,0.012519618728635273,Low
3398,75.3,1702.9,Month-to-month,Fiber optic,1,1,2,0,1,1,Credit card (automatic),Female,1,0,0,0,0,0,0,1,1,0,1,0,0.25,1.2608695652173907,1.0170297727268824,-1.2793239638650589,0.14082687338501293,0,0,family,0.9933169898647225,0.006683010135277501,Low
4329,70.25,70.25,Month-to-month,Fiber optic,1,0,1,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,0,0,0,0.125,0.0,0.999999999985765,-1.6781223893696366,0.046511627906976744,0,0,single,2.5800765273090022e-05,0.9999741992347269,High
3076,29.45,1983.15,One year,DSL,0,1,1,0,0,0,Credit card (automatic),Male,12,1,1,0,0,0,0,1,0,0,1,0,0.125,-0.5977272727272762,0.9801074048535475,-1.7605879158816813,0.04097682119205298,0,0,single,0.9989125322578392,0.0010874677421608414,Low
268,90.45,1266.1,Month-to-month,Fiber optic,0,1,3,1,0,0,Credit card (automatic),Male,1,0,0,0,0,0,0,1,0,2,0,0,0.375,0.014285714285719564,1.000157965394517,-0.08292868735132487,0.46915374677002586,0,0,single,0.9217623111554163,0.07823768884458371,Low
5754,44.85,2479.05,Month-to-month,DSL,1,0,3,1,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,1,2,0,0.375,-0.2236363636363663,0.9950384219540844,-0.8138375336563537,0.1984685430463576,0,0,single,0.9903389961977881,0.00966100380221191,Low
6163,19.3,602.9,Two year,No,0,0,1,0,1,1,Mailed check,Female,24,1,0,0,1,0,0,0,0,0,0,0,0.5,-0.7966666666666669,0.9603582683217602,-0.8217449040765509,0.07401315789473684,0,0,family,0.9994581190172787,0.0005418809827213433,Low
6680,54.75,3425.35,One year,DSL,0,1,3,0,1,1,Credit card (automatic),Female,12,1,1,0,0,0,0,1,0,0,2,0,0.375,-0.4975806451612854,0.9909936210718785,-0.2052122879400718,0.44288079470198677,0,0,family,0.9995716676414985,0.000428332358501482,Low
2719,40.35,1677.85,Month-to-month,DSL,1,0,2,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,1,1,0,0.25,-0.5731707317073145,0.9859939803674789,-1.0904853726183001,0.13762417218543047,0,0,single,0.9859605701495149,0.014039429850485119,Low
3334,19.95,268.4,Month-to-month,No,0,0,1,0,0,1,Mailed check,Male,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0.7785714285714285,1.0406110282616672,-0.5210415705971787,0.38782894736842105,0,0,single_with_kids,0.9504520475891111,0.04954795241088894,Low
1397,88.35,1222.8,Month-to-month,Fiber optic,0,0,3,0,1,0,Electronic check,Female,1,0,0,1,0,0,0,0,0,2,0,0,0.375,-5.711538461538467,0.9392787046023792,-0.2487656563730312,0.4000322997416021,0,0,couple_no_kids,0.8153761309463021,0.18462386905369788,Medium
6238,108.9,3625.2,Month-to-month,Fiber optic,1,0,7,1,1,1,Electronic check,Male,1,0,0,1,0,0,0,1,0,2,3,1,0.875,2.2764705882352985,1.0213505461671837,1.374067540482232,0.9076227390180879,1,1,family,0.9981573948364703,0.0018426051635297425,Low
5212,105.15,7555.0,Two year,Fiber optic,1,1,6,0,1,0,Bank transfer (automatic),Female,24,1,1,0,0,0,0,1,1,2,2,1,0.75,-1.2584507042253534,0.9881733950932944,1.0779300958006148,0.8373708010335917,1,1,couple_no_kids,0.9994236298860086,0.0005763701139913646,Low
3598,95.75,6849.4,Two year,Fiber optic,1,1,5,0,1,1,Credit card (automatic),Female,24,1,1,0,0,0,0,1,1,1,2,1,0.625,-0.7204225352112559,0.9925321925905234,0.3356122344653606,0.6109496124031008,0,0,family,0.9997736255277118,0.0002263744722882377,Low
3581,109.15,7789.6,One year,Fiber optic,0,1,7,0,1,0,Credit card (automatic),Female,12,1,1,0,0,0,0,1,0,2,3,1,0.875,0.9611111111111086,1.008883639715436,1.39381003679434,0.9118217054263565,1,1,couple_no_kids,0.998163771261067,0.0018362287389329657,Low
5363,19.9,1397.3,Two year,No,0,1,1,0,1,1,Credit card (automatic),Female,24,1,1,0,0,0,0,1,0,0,0,0,0.5,0.21971830985915375,1.0111643884120856,-0.5441725962494385,0.35888157894736844,0,0,family,0.9997506769311203,0.00024932306887970324,Low
1268,76.25,2841.55,Month-to-month,Fiber optic,1,0,2,1,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,0,0,0,0.25,-0.5486486486486513,0.992856011670836,-1.204302477879049,0.165859173126615,0,0,single,0.9680179543809821,0.03198204561901785,Low
4360,25.05,1629.2,Two year,No,0,1,2,0,1,0,Credit card (automatic),Male,24,1,1,0,0,0,0,1,0,0,0,0,1.0,1.091176470588234,1.0455438251466382,1.8383230459332858,0.8983552631578947,1,0,couple_no_kids,0.9996569868806913,0.0003430131193087327,Low
4654,55.25,3119.9,Two year,DSL,1,1,3,0,1,1,Credit card (automatic),Male,24,1,1,0,0,0,0,1,1,0,2,0,0.375,-1.4754545454545465,0.9739895509299755,-0.1744736391665222,0.46709437086092714,0,0,family,0.9997365704299708,0.00026342957002922773,Low
2791,103.2,5744.35,Two year,Fiber optic,0,1,6,0,1,0,Bank transfer (automatic),Female,24,1,1,0,0,0,0,1,0,2,2,1,0.75,0.6223214285714249,1.006066830876193,0.9239386245661737,0.7803617571059431,1,1,couple_no_kids,0.9992063826820031,0.0007936173179968753,Low
6545,110.25,7279.35,Two year,Fiber optic,0,1,7,0,0,0,Credit card (automatic),Female,24,1,1,0,0,0,0,1,0,2,3,1,0.875,3.200735294117635,1.029899647623753,1.4806770205676139,0.9349160206718347,1,1,single,0.9993801151636256,0.0006198848363744291,Low
4088,20.6,414.95,Month-to-month,No,0,0,1,0,1,1,Mailed check,Male,1,0,0,0,1,0,0,0,0,0,0,0,0.5,-1.2394736842105232,0.9432461741946702,-0.22033823711780487,0.6934210526315789,0,0,family,0.9858906892767971,0.014109310723202872,Low
2642,70.2,1046.5,Month-to-month,Fiber optic,0,0,1,0,1,1,Electronic check,Female,1,0,0,1,0,0,0,0,0,0,0,0,0.125,-4.549999999999997,0.9391304347700451,-1.682070888632058,0.044573643410852716,0,0,family,0.9722733545889009,0.02772664541109915,Low
4788,107.7,7919.8,Two year,Fiber optic,1,1,7,0,1,1,Credit card (automatic),Male,24,1,1,0,0,0,0,1,1,2,3,1,0.875,-2.297222222222217,0.9791156342242865,1.2793035581841143,0.8906653746770026,1,1,family,0.9997674793442753,0.00023252065572465508,Low
3496,19.5,225.85,One year,No,0,0,1,0,0,0,Mailed check,Male,12,1,0,0,1,0,0,0,0,0,0,0,0.5,-3.085000000000001,0.8634049147282087,-0.7292208014675134,0.14769736842105263,0,0,single,0.9935642355278448,0.006435764472155214,Low
2686,24.25,1641.8,Two year,No,0,1,2,0,1,0,Bank transfer (automatic),Female,24,1,1,0,0,0,0,1,0,0,0,0,1.0,0.4557971014492743,1.01915580456187,1.4682266354971343,0.812828947368421,1,0,couple_no_kids,0.9996501234783276,0.0003498765216723987,Low
1732,104.75,4323.45,Month-to-month,Fiber optic,1,1,6,1,0,0,Bank transfer (automatic),Female,1,0,0,0,0,0,0,1,1,2,2,1,0.75,1.8107142857142833,1.0175901189923005,1.046342101701242,0.8234819121447028,1,1,single,0.9881030483581091,0.011896951641890863,Low
284,80.95,171.15,Month-to-month,Fiber optic,1,0,2,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,1,0,0,0.25,-4.625,0.945953841648309,-0.8331435472114218,0.26405038759689925,0,0,single,0.016953418385456175,0.9830465816145438,High
6392,90.0,2024.1,Month-to-month,Fiber optic,1,0,4,1,1,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,1,2,1,0.5,1.9956521739130437,1.022676745208477,-0.11846518071311916,0.4528423772609819,0,0,couple_no_kids,0.9706430432283635,0.029356956771636522,Low
5438,24.65,1620.45,Two year,No,0,1,2,0,1,1,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,0,0,0,0,1.0,0.46417910447760846,1.0191921996554747,1.6532748407152091,0.8483552631578948,1,0,family,0.9997575088714993,0.0002424911285007214,Low
5625,66.15,3199.0,Two year,DSL,1,1,4,0,0,0,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,1,1,1,1,0.5,0.8642857142857139,1.0132385120194909,0.49562890409685934,0.6951572847682119,0,0,single,0.9994716126998678,0.0005283873001321604,Low
1225,94.2,193.8,Month-to-month,Fiber optic,1,1,4,0,0,0,Bank transfer (automatic),Female,1,0,0,0,0,0,0,1,1,2,0,1,0.5,-2.700000000000003,0.9721362229001843,0.21320875733029235,0.5419896640826873,0,0,single,0.11831742938466457,0.8816825706153354,High
5053,75.75,4284.65,One year,DSL,1,1,5,0,0,0,Bank transfer (automatic),Male,12,1,1,0,0,0,0,1,1,2,2,1,0.625,-0.7616071428571303,0.9900458613759718,1.0858109605490112,0.8356788079470199,1,0,single,0.9983056605811127,0.0016943394188873029,Low
2986,92.6,1579.7,Month-to-month,Fiber optic,0,0,4,0,1,0,Electronic check,Female,1,0,0,1,0,0,0,0,0,2,0,1,0.5,-0.32352941176471006,0.9965183262537565,0.08685678093280166,0.5096899224806202,0,0,couple_no_kids,0.8872629213471878,0.11273707865281224,Medium
553,69.75,69.75,Month-to-month,Fiber optic,0,1,1,0,0,0,Bank transfer (automatic),Male,1,0,0,0,0,0,0,1,0,0,0,0,0.125,0.0,0.999999999985663,-1.7176073819938522,0.02454780361757106,0,0,single,0.0020042008172562287,0.9979957991827437,High
1116,19.6,59.75,Month-to-month,No,1,0,1,0,0,0,Mailed check,Female,1,0,0,0,1,0,0,1,0,0,0,0,0.5,-0.31666666666666643,0.984100418360631,-0.6829587501629939,0.19671052631578947,0,0,single,0.7280978043890609,0.2719021956109391,Medium
985,76.05,318.9,Month-to-month,Fiber optic,1,0,2,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,0,0,0,0.25,-3.674999999999997,0.9539040451432561,-1.2200964749287355,0.16359819121447028,0,0,single,0.28268601446793934,0.7173139855320607,High
4875,26.1,692.55,Two year,No,0,0,2,0,1,1,Mailed check,Female,24,1,0,0,1,0,0,0,0,0,0,0,1.0,2.218965517241383,1.0929174788366263,2.3240745846307345,0.9875,1,0,family,0.9993674081764762,0.0006325918235238204,Low
1873,29.75,301.9,Month-to-month,DSL,0,0,1,0,0,0,Mailed check,Female,1,0,0,0,1,0,0,0,0,0,1,0,0.125,-0.4399999999999977,0.985425637595713,-1.7421447266175516,0.04677152317880795,0,0,single,0.8356385126498465,0.16436148735015355,Medium
5985,19.15,477.6,Month-to-month,No,1,0,1,0,1,1,Mailed check,Male,1,0,0,0,1,0,0,1,0,0,0,0,0.5,0.045999999999999375,1.0024078726443464,-0.8911379810333302,0.039473684210526314,0,0,family,0.9889060125988581,0.01109398740114187,Low
4440,19.85,1433.8,Two year,No,0,1,1,0,1,0,Credit card (automatic),Male,24,1,1,0,0,0,0,1,0,0,0,0,0.5,-0.6328571428571408,0.969103082669942,-0.5673036219016966,0.3299342105263158,0,0,couple_no_kids,0.9996598460768331,0.000340153923166886,Low
3788,19.45,246.25,Month-to-month,No,0,0,1,0,0,0,Mailed check,Female,1,0,0,0,1,0,0,0,0,0,0,0,0.5,-1.0708333333333329,0.9478172588370607,-0.7523518271197732,0.12796052631578947,0,0,single,0.9087800581834369,0.09121994181656312,Low
